outcome,prediction
0,0.018201968
0,0.018195769
0,0.018155091
0,0.018153947
0,0.018149734
0,0.018145123
0,0.018138723
0,0.018108835
0,0.018108835
0,0.018108835
0,0.018108835
0,0.018108835
0,0.018108835
0,0.01810718
0,0.018096184
0,0.018095134
0,0.018092606
0,0.018087361
0,0.01808654
0,0.018085834
0,0.018075731
0,0.01807566
1,0.018074971
0,0.018073164
0,0.018051259
0,0.018039785
0,0.01802074
0,0.018016351
0,0.018004145
0,0.018002624
0,0.017991163
0,0.017982319
0,0.017956352
0,0.017953914
0,0.017953105
0,0.017947761
0,0.017938552
0,0.017928423
0,0.01791127
0,0.017887196
1,0.017872997
0,0.017861867
0,0.017825892
0,0.017799554
0,0.017777724
0,0.017767519
0,0.017763685
0,0.017761895
0,0.017751584
0,0.017751584
0,0.01774475
0,0.01773968
0,0.017725246
0,0.017694877
0,0.017692814
0,0.017636688
0,0.017631691
0,0.017619932
0,0.017605428
0,0.017605148
0,0.017600663
0,0.017595947
0,0.017566117
0,0.017557774
0,0.017551828
0,0.017538719
0,0.01753347
0,0.017501431
0,0.017477905
0,0.017475547
0,0.017449873
0,0.017447568
0,0.017424254
0,0.017423484
0,0.017384972
0,0.017383939
0,0.017376306
0,0.017372718
0,0.017371114
0,0.017330138
1,0.017319513
1,0.017309485
0,0.017302698
0,0.017300405
0,0.017297564
0,0.017294122
0,0.017282562
0,0.017215487
0,0.017210437
0,0.017173652
0,0.017154176
0,0.017152578
0,0.017147239
0,0.017140184
0,0.017113119
0,0.017078007
0,0.017067093
0,0.017063111
0,0.017053677
0,0.017050903
0,0.017049247
0,0.016982149
0,0.016975025
0,0.016973102
0,0.016954334
0,0.016944801
0,0.016928867
0,0.016928867
0,0.016928867
0,0.016928867
0,0.016928867
0,0.016926192
0,0.01692597
0,0.01684496
0,0.016835576
0,0.016822232
0,0.016793581
0,0.016793141
0,0.016779933
0,0.016768839
0,0.016768815
0,0.016767651
0,0.016765151
0,0.016756538
0,0.016723795
1,0.016721157
0,0.016692411
0,0.016684921
0,0.016680144
0,0.016676061
0,0.016672581
0,0.016661774
0,0.016655244
0,0.016650878
0,0.016650878
0,0.016650878
0,0.016650878
0,0.016644143
1,0.016640911
0,0.016640177
0,0.016637525
0,0.016632751
0,0.016612478
0,0.016569851
0,0.016568918
0,0.016561121
0,0.016531216
0,0.016528873
0,0.016521867
0,0.016464515
0,0.016462931
0,0.016462222
0,0.016459025
0,0.016457714
0,0.016429286
0,0.016428486
0,0.016414629
0,0.016413759
0,0.016413759
0,0.016413759
0,0.016413759
0,0.016413759
0,0.016413759
0,0.016402401
0,0.016398625
0,0.016375182
0,0.016344098
0,0.016311603
0,0.016298281
0,0.016293917
0,0.016289804
0,0.016289804
0,0.016289804
0,0.016289804
0,0.016285587
0,0.016273919
0,0.016250255
0,0.016243473
0,0.016211357
0,0.016175494
0,0.016175494
0,0.016175494
0,0.016175494
0,0.016175494
0,0.016175494
0,0.016175494
0,0.016175494
0,0.016175494
0,0.016175494
0,0.016175494
0,0.016175494
0,0.016171092
0,0.016147319
0,0.016147319
0,0.016135272
1,0.01613418
0,0.01613188
0,0.016126532
0,0.016125821
0,0.01611976
0,0.016103953
0,0.016101493
0,0.016101493
0,0.016101493
0,0.016098019
0,0.016094627
1,0.016077856
0,0.016055701
0,0.016050287
0,0.016043352
0,0.016029103
0,0.016013978
0,0.016000422
0,0.015997214
0,0.015956359
0,0.01595531
0,0.015951673
0,0.015938774
0,0.015932925
0,0.015925117
0,0.015919952
0,0.015909526
0,0.015867954
0,0.015836885
0,0.015805656
0,0.015787287
0,0.015775578
0,0.015767265
1,0.0157656
0,0.015753344
0,0.015751511
0,0.015751245
0,0.015749626
0,0.015742045
0,0.015724108
0,0.015699729
0,0.015693385
0,0.015691655
0,0.01568868
0,0.015685786
0,0.015682496
0,0.015673503
0,0.015670612
0,0.015670612
0,0.015663987
0,0.015641315
0,0.015639346
0,0.015636271
1,0.015635382
0,0.015605579
0,0.015601819
0,0.015596109
0,0.015586309
0,0.015583917
0,0.01557735
0,0.015574485
0,0.015570341
0,0.015570341
0,0.015570341
0,0.015570341
0,0.015570341
0,0.015570341
0,0.015570341
0,0.015570341
0,0.015570341
0,0.015570341
0,0.015570341
0,0.015570341
0,0.015570341
0,0.015570341
0,0.015537475
0,0.015525271
0,0.015510563
0,0.015493701
0,0.015493541
0,0.015478697
0,0.015468453
0,0.015468366
0,0.015456201
0,0.015437347
0,0.015426044
0,0.01539471
0,0.01539471
0,0.01539471
0,0.01539471
0,0.01539471
0,0.01539471
0,0.01539471
0,0.01539471
0,0.015387569
0,0.015385395
0,0.015384254
0,0.015375791
0,0.015372586
0,0.015368342
0,0.015357321
0,0.015357321
0,0.015347258
0,0.015329455
0,0.015318361
0,0.015310969
0,0.015296073
0,0.015292576
0,0.015290559
0,0.01525544
0,0.015246317
0,0.015245772
0,0.01523833
0,0.015228978
0,0.015206134
0,0.015202892
0,0.015190561
0,0.01517861
0,0.01517479
0,0.015164603
0,0.015144086
0,0.015133472
0,0.015129408
0,0.01512486
0,0.015124498
0,0.015120351
0,0.015115459
0,0.015101538
0,0.015101538
0,0.015101538
0,0.015101538
0,0.015101538
0,0.015101538
0,0.015101538
0,0.015093497
0,0.015092746
0,0.015086396
0,0.015081657
0,0.0150757
0,0.015043406
0,0.015040411
0,0.015034379
0,0.015013224
0,0.015010482
0,0.014995818
0,0.014994711
0,0.014984708
0,0.014983067
0,0.014969555
0,0.014964114
0,0.014954403
0,0.014947535
0,0.014944657
0,0.014938916
0,0.014935835
0,0.014932574
0,0.014929018
0,0.014918889
0,0.014908086
0,0.014898986
0,0.014869816
0,0.014851904
0,0.014844147
0,0.014837551
0,0.014833998
0,0.01483153
0,0.014828507
0,0.014817922
0,0.014817922
0,0.014817108
0,0.01481415
0,0.014813023
0,0.014809738
0,0.014803366
0,0.014794767
0,0.014781768
0,0.014760867
0,0.014750537
0,0.014746076
0,0.01472705
0,0.014722422
0,0.014704366
0,0.014695629
0,0.014681068
0,0.014668134
0,0.014662828
0,0.014657897
0,0.01464146
0,0.014639051
0,0.014630003
0,0.014629707
1,0.01461655
0,0.014607665
0,0.014601338
0,0.014601338
0,0.014598258
0,0.014593711
0,0.014575057
0,0.01454885
0,0.014539665
0,0.014536262
0,0.014529296
0,0.01449558
0,0.014478316
0,0.01447407
0,0.014466317
0,0.014453204
0,0.014436966
0,0.01443278
0,0.014422156
0,0.014416883
0,0.014415853
0,0.014414533
0,0.014410177
0,0.014361552
0,0.014347386
0,0.014344795
0,0.014343663
0,0.014328286
0,0.014327317
0,0.01432663
0,0.014324502
0,0.014311219
0,0.014304082
0,0.014278276
0,0.014278276
0,0.014260496
0,0.014254892
0,0.014240233
0,0.014237216
0,0.014235723
0,0.014234109
0,0.014233756
0,0.014232276
0,0.014229227
0,0.014214325
0,0.014205968
0,0.014204566
0,0.014201663
0,0.014198138
0,0.014187457
0,0.014186831
0,0.014184309
0,0.014177297
0,0.014165453
0,0.014151755
0,0.014135206
0,0.014134908
0,0.014131413
0,0.014124691
0,0.014121464
0,0.014103021
0,0.014102517
0,0.014100715
0,0.014088317
0,0.014087223
0,0.014083635
0,0.01407761
0,0.014077532
0,0.014075043
0,0.014058484
0,0.014056224
0,0.014053277
0,0.014022693
0,0.014001744
0,0.013996853
0,0.013996413
0,0.01396878
0,0.013954076
0,0.013952129
0,0.01394435
0,0.013942934
0,0.013930647
0,0.013918057
0,0.013909056
0,0.01390134
0,0.01390036
0,0.013892733
0,0.013879329
0,0.013878258
0,0.013877352
0,0.013873221
0,0.013866804
0,0.013862749
0,0.013846221
0,0.013843512
0,0.013830974
0,0.013830649
0,0.01382371
0,0.01382193
1,0.01382193
0,0.013820559
0,0.013817427
0,0.013803813
0,0.013777904
0,0.013765756
0,0.013763586
0,0.013756326
0,0.013732041
0,0.013728091
0,0.013726276
0,0.013721803
0,0.013713243
0,0.013703687
0,0.013703598
0,0.013692549
0,0.013676338
0,0.013674485
0,0.013674472
0,0.013667773
0,0.013655378
0,0.013647531
0,0.013646884
0,0.013644264
0,0.013641686
0,0.013640268
0,0.013613066
0,0.01361164
0,0.013608835
0,0.013588093
0,0.013578312
0,0.013567037
0,0.013548836
0,0.013526268
0,0.013520714
0,0.013517465
0,0.013476946
1,0.013464887
0,0.013442867
0,0.013431274
0,0.013424364
0,0.013422647
0,0.013421738
0,0.013417848
0,0.013415979
0,0.013405525
0,0.013388509
0,0.013380693
0,0.013371841
0,0.013347848
1,0.013346373
0,0.013342901
0,0.013340379
0,0.013338622
0,0.013335365
0,0.013334781
0,0.013334655
0,0.013319331
0,0.013299994
0,0.013280147
0,0.013277036
0,0.013271358
0,0.01325625
0,0.013252863
0,0.013252396
0,0.013248261
0,0.013247233
0,0.013239139
0,0.013229786
0,0.013212621
0,0.013209625
0,0.013205997
0,0.013198418
0,0.013196852
0,0.013191719
0,0.013191719
0,0.013178726
0,0.013178174
0,0.013168064
0,0.013152142
0,0.013150075
0,0.013142874
0,0.013136427
0,0.013130585
0,0.013129702
0,0.013125298
0,0.013114234
0,0.013110655
0,0.013109964
0,0.013109236
0,0.013103476
0,0.013099369
0,0.013084804
0,0.013081616
0,0.013081616
0,0.013081616
0,0.013081616
0,0.013081616
0,0.013078747
0,0.013070453
0,0.013070453
0,0.013070453
0,0.013070453
0,0.013070453
0,0.013070453
0,0.013069247
0,0.013057184
0,0.013053328
0,0.013039744
0,0.013037579
0,0.013033924
0,0.013029666
0,0.013013286
0,0.01300676
0,0.013003221
0,0.012999501
0,0.012982185
0,0.012976003
0,0.012975247
0,0.012970497
0,0.012968751
0,0.012960404
0,0.012953256
0,0.012950573
0,0.012948708
0,0.012945358
0,0.012914807
0,0.012912229
0,0.012895928
0,0.012878724
0,0.012872791
0,0.012868375
0,0.012866206
0,0.012866206
0,0.012865582
0,0.012864958
0,0.012856236
0,0.012848141
0,0.012839841
0,0.012835877
0,0.012833508
0,0.01283192
0,0.01283192
0,0.012831037
0,0.012818584
0,0.012818584
0,0.012818584
0,0.012818584
0,0.012818584
0,0.012818584
0,0.012818584
0,0.012818584
0,0.012818584
0,0.012818584
0,0.012818584
0,0.012800904
0,0.012796414
0,0.012788411
0,0.012783013
1,0.012776414
0,0.012776414
0,0.012776414
0,0.012776414
0,0.012776414
0,0.012776414
0,0.012776414
0,0.012776414
0,0.012776414
0,0.012776414
0,0.012776414
0,0.012776414
0,0.012776414
0,0.012776414
0,0.012776414
0,0.012776414
0,0.012776414
0,0.012776414
0,0.012776414
0,0.012776414
0,0.012776414
0,0.012776414
0,0.012776414
0,0.012776414
0,0.012776414
0,0.012776414
0,0.012776414
0,0.0127731
0,0.012768249
0,0.012765747
0,0.012759891
0,0.012743208
0,0.012738482
0,0.012720624
0,0.012701338
0,0.012697984
0,0.012685848
0,0.012682259
0,0.012680921
0,0.012672219
0,0.01266947
0,0.012667901
0,0.01266632
0,0.012660031
0,0.012655967
0,0.012652422
0,0.012651023
0,0.012644282
0,0.012639818
0,0.012636663
0,0.012631822
0,0.012630953
0,0.01262942
0,0.012628313
0,0.012622655
0,0.012620576
0,0.012620147
0,0.012619423
0,0.01261922
0,0.012608755
0,0.012602525
0,0.01260075
0,0.012597879
0,0.012574269
0,0.012573844
0,0.012573844
0,0.012573844
0,0.012573844
0,0.012573844
0,0.012573844
0,0.012573844
0,0.012573844
0,0.012573844
0,0.012573844
0,0.012573844
0,0.012573844
0,0.012573844
0,0.012569244
0,0.012564362
0,0.012560856
0,0.01256004
0,0.012558514
0,0.012551833
0,0.012550432
0,0.012546445
0,0.012545115
0,0.012543846
0,0.012540296
0,0.012532469
0,0.012532469
0,0.012532339
0,0.012504806
0,0.012483837
0,0.012481304
0,0.012481169
0,0.012462106
0,0.012452239
0,0.012438315
0,0.01243554
0,0.012432534
1,0.012428678
0,0.012405556
1,0.012389665
0,0.012378583
0,0.012378583
0,0.012377091
0,0.012374376
0,0.012372983
0,0.012362592
0,0.012360687
0,0.012356905
0,0.01235431
0,0.012349277
0,0.012346981
0,0.012342004
0,0.01233236
0,0.012330647
0,0.012320175
0,0.012305486
0,0.012295973
0,0.012292754
0,0.012292395
0,0.012291376
0,0.012291376
0,0.012291376
0,0.012291376
0,0.012291376
0,0.012291376
0,0.012288401
0,0.012282603
0,0.012278369
0,0.012278149
0,0.012278149
0,0.012278149
0,0.012278149
0,0.012278149
0,0.012278149
0,0.012278149
0,0.012278149
0,0.012278149
0,0.012278149
0,0.012278149
0,0.012278149
0,0.012278149
0,0.012274877
0,0.012269882
0,0.012269882
0,0.012269882
0,0.012264174
0,0.012254647
0,0.012237228
0,0.012225822
0,0.012222471
0,0.012222471
0,0.012214735
0,0.012209564
0,0.012209553
0,0.012208893
0,0.012199103
0,0.012198022
0,0.012194431
0,0.012189437
0,0.01218521
0,0.012184115
0,0.012183517
0,0.012183363
0,0.012176719
0,0.012170034
0,0.012169965
0,0.012169965
0,0.012155379
0,0.012155379
0,0.012155379
0,0.012155379
0,0.012155379
0,0.012155379
1,0.012151525
0,0.012143823
0,0.012142135
0,0.012127355
0,0.012113188
0,0.01210834
0,0.012104804
0,0.01210261
0,0.012097206
0,0.012081517
0,0.012072499
0,0.012072236
0,0.012066653
0,0.012065073
0,0.012056579
0,0.012055643
0,0.012050317
0,0.012043607
0,0.012043607
0,0.012042581
0,0.012035491
0,0.012035491
0,0.012026507
0,0.012024865
0,0.012021512
0,0.01202119
0,0.012018844
0,0.012008878
0,0.011980645
0,0.011975058
0,0.011957008
0,0.011951927
0,0.011945189
0,0.011930937
0,0.011930796
0,0.011927502
0,0.011922413
0,0.011922312
0,0.011921946
0,0.011912563
0,0.011902194
0,0.011901378
1,0.011900289
0,0.01189613
0,0.011884847
0,0.011883066
0,0.011879157
0,0.011872399
0,0.011865521
0,0.011839891
0,0.011838006
0,0.011829781
0,0.011829781
0,0.011829781
0,0.011829781
0,0.011829781
0,0.011829781
0,0.011829781
0,0.011829781
0,0.011829781
0,0.011829781
0,0.011827675
0,0.011825006
0,0.011823645
0,0.011820448
0,0.011819853
0,0.011803017
0,0.011800519
0,0.011797967
0,0.011797529
0,0.011785558
0,0.011783561
0,0.011777388
0,0.011767281
0,0.011760229
0,0.011759565
0,0.011751941
0,0.011742984
0,0.011737507
0,0.011736181
0,0.011736036
0,0.011734173
0,0.011732641
0,0.011729357
0,0.011720174
0,0.011718711
1,0.011714001
0,0.011714001
0,0.011714001
0,0.011714001
0,0.011714001
0,0.011702056
0,0.011694194
0,0.011689109
0,0.011686151
0,0.011684779
0,0.011673189
0,0.011670032
0,0.011667402
0,0.011663103
0,0.011660768
0,0.011657597
0,0.011651368
0,0.011650731
0,0.011650435
0,0.011650281
0,0.011637666
0,0.011636963
0,0.011636963
0,0.011636963
0,0.011636963
0,0.011636963
0,0.011636963
0,0.011636963
0,0.011634151
0,0.011627207
0,0.011623015
0,0.011623015
0,0.011623015
0,0.011623015
0,0.011623015
0,0.011623015
0,0.011623015
0,0.011623015
0,0.011623015
0,0.011623015
0,0.011623015
0,0.011623015
0,0.011623015
0,0.011623015
0,0.011623015
0,0.011623015
0,0.011623015
0,0.011623015
0,0.011623015
0,0.011623015
0,0.011623015
0,0.011623015
0,0.011623015
0,0.011623015
0,0.011623015
0,0.011623015
0,0.011623015
0,0.011623015
0,0.011623015
0,0.011623015
1,0.011623015
0,0.011623015
0,0.011623015
0,0.011623015
0,0.011623015
0,0.011623015
0,0.011623015
0,0.011623015
0,0.011623015
0,0.011623015
0,0.011623015
0,0.011623015
0,0.011623015
0,0.011623015
0,0.011623015
0,0.011623015
0,0.011623015
0,0.011623015
0,0.011623015
0,0.011623015
0,0.011623015
0,0.011623015
0,0.011623015
0,0.011623015
0,0.011623015
0,0.011623015
0,0.011623015
0,0.011623015
0,0.011623015
0,0.011623015
0,0.011623015
0,0.011623015
0,0.011623015
0,0.011623015
0,0.011623015
0,0.011623015
0,0.011623015
0,0.011623015
0,0.011623015
0,0.011623015
0,0.011623015
0,0.011623015
0,0.011623015
0,0.011623015
0,0.011623015
0,0.011623015
0,0.011623015
0,0.011623015
0,0.011623015
0,0.011623015
0,0.011623015
0,0.011623015
0,0.011623015
0,0.011623015
0,0.011623015
0,0.011623015
0,0.011623015
0,0.011623015
0,0.011623015
0,0.011623015
0,0.011623015
0,0.011623015
0,0.011623015
0,0.011623015
0,0.011623015
0,0.011623015
0,0.011623015
0,0.011623015
0,0.011623015
0,0.011623015
0,0.011623015
0,0.011623015
0,0.011623015
0,0.011623015
0,0.011623015
0,0.011623015
0,0.011623015
0,0.011623015
0,0.011623015
0,0.011623015
0,0.011623015
0,0.011623015
0,0.011623015
0,0.011623015
0,0.011623015
0,0.011623015
0,0.011623015
0,0.011623015
0,0.011623015
0,0.011623015
0,0.011623015
0,0.011623015
0,0.011623015
0,0.011623015
0,0.011623015
0,0.011623015
0,0.011623015
0,0.011623015
0,0.011623015
0,0.011623015
0,0.011623015
0,0.011623015
0,0.011623015
0,0.011623015
0,0.011623015
0,0.011623015
0,0.011623015
0,0.011623015
0,0.011623015
0,0.011623015
0,0.011623015
0,0.011623015
0,0.011623015
0,0.011623015
0,0.011623015
0,0.011623015
0,0.011623015
0,0.011623015
0,0.011623015
0,0.011623015
0,0.011623015
0,0.011623015
0,0.011623015
0,0.011623015
0,0.011623015
0,0.011623015
0,0.011623015
0,0.011623015
0,0.011623015
0,0.011623015
0,0.011623015
0,0.011623015
0,0.011623015
0,0.011623015
0,0.011623015
0,0.011623015
0,0.011623015
0,0.011623015
0,0.011623015
0,0.011623015
0,0.011623015
0,0.011623015
0,0.011623015
0,0.011623015
0,0.011623015
0,0.011623015
0,0.011623015
0,0.011623015
0,0.011623015
0,0.011623015
0,0.011623015
0,0.011623015
0,0.011623015
0,0.011623015
0,0.011623015
0,0.011623015
0,0.011623015
0,0.011623015
0,0.011623015
0,0.011623015
0,0.011623015
0,0.011623015
0,0.011623015
0,0.011623015
0,0.011623015
0,0.011623015
0,0.011623015
0,0.011623015
0,0.011623015
0,0.011623015
0,0.011623015
0,0.011623015
0,0.011623015
0,0.011623015
0,0.011623015
0,0.011623015
0,0.011623015
0,0.011623015
0,0.011623015
0,0.011623015
0,0.011623015
0,0.011623015
0,0.011623015
0,0.011623015
0,0.011623015
0,0.011623015
0,0.011623015
0,0.011623015
0,0.011604972
0,0.011604809
0,0.011603704
0,0.011603704
0,0.011603704
0,0.011603704
0,0.011587473
0,0.011574389
0,0.011572027
0,0.011571552
0,0.011568449
0,0.01156797
0,0.011548178
0,0.011540218
0,0.011540159
0,0.011532648
0,0.011526205
0,0.011526052
0,0.011523797
0,0.011516472
0,0.011515061
0,0.011514008
0,0.011513287
0,0.011510221
0,0.011505877
0,0.011505664
0,0.011503019
0,0.011500005
0,0.011489136
0,0.011485866
0,0.011483819
0,0.011483592
0,0.011479501
0,0.011471657
0,0.011468715
0,0.011454647
0,0.011448143
0,0.011441549
0,0.011438373
0,0.011437431
0,0.011433004
0,0.011417732
0,0.011414599
0,0.011414523
0,0.011414523
0,0.011414523
0,0.011414523
0,0.011414523
0,0.011414523
0,0.011414523
0,0.011413087
1,0.011412824
0,0.011410188
0,0.011405122
0,0.011403617
0,0.011403003
0,0.011400838
0,0.011400838
0,0.011400838
0,0.011400838
0,0.011400838
0,0.011400838
0,0.011400838
0,0.011400838
0,0.011400838
0,0.011400838
0,0.011400838
0,0.011400838
0,0.011400838
0,0.011400838
0,0.011400838
0,0.011400838
0,0.011400838
0,0.011400838
0,0.011400838
0,0.011400838
0,0.011400838
0,0.011400838
0,0.011400838
0,0.011400838
0,0.011400838
0,0.011400838
0,0.011400838
0,0.011400838
0,0.011400838
0,0.011400838
0,0.011400838
0,0.011400838
0,0.011400838
0,0.011400838
0,0.011400838
0,0.011400838
0,0.011400838
0,0.011400838
0,0.011400838
0,0.011400838
0,0.011400838
0,0.011400838
0,0.011400838
0,0.011400838
0,0.011400838
0,0.011393472
0,0.011389112
0,0.011382617
0,0.011380771
0,0.011363043
0,0.011359641
0,0.011355497
0,0.011331764
0,0.011330215
0,0.01132411
0,0.011320311
0,0.011316789
1,0.011310602
0,0.011307084
0,0.011305906
0,0.011305164
0,0.011299501
0,0.011298286
